Date,Open,High,Low,Close,Adj Close,Volume
2007-04-27,8.751090,11.582600,8.437540,10.803500,8.213126,877800882
2007-04-30,9.720270,10.328400,9.720270,9.824790,7.469082,374943800
2007-05-03,null,null,null,null,null,null
2007-05-04,null,null,null,null,null,null
2007-05-08,9.881800,10.024300,9.501730,9.938810,7.555765,212872061
2007-05-09,9.948310,10.936500,9.748770,10.889000,8.278127,317119504
2007-05-10,10.889000,10.993500,10.527900,10.889000,8.278127,226276503
2007-05-11,10.736900,11.354600,10.546900,11.136000,8.465903,188341321
2007-05-14,10.917500,11.212000,10.784500,10.993500,8.357569,149989994
2007-05-15,10.993500,11.079000,10.271400,10.356900,7.873608,148078208
2007-05-16,10.242900,10.508900,9.995820,10.423400,7.924164,78041738
2007-05-17,10.423400,10.594400,10.261900,10.461400,7.953051,79174066
2007-05-18,10.442400,10.442400,10.176300,10.271400,7.808610,69848320
2007-05-21,9.910300,10.261900,9.805780,10.109800,7.685756,82913151
2007-05-22,10.109800,10.309400,10.014800,10.100300,7.678534,79603226
2007-05-23,10.128800,10.252400,10.052800,10.195400,7.750832,80221430
2007-05-24,10.261900,10.594400,10.176300,10.318900,7.844721,111010051
2007-05-25,10.261900,10.309400,10.119300,10.157300,7.721868,70662007
2007-05-28,10.157300,10.318900,10.081300,10.271400,7.808610,101150991
2007-05-29,10.432900,10.499400,10.252400,10.375900,7.888053,117847526
2007-05-30,9.881800,10.223900,9.463720,9.606250,7.302943,110643864
2007-05-31,9.596750,10.328400,9.387710,10.128800,7.700200,122819786
2007-06-01,10.071800,10.423400,9.929310,9.967310,7.577431,106626838
2007-06-04,9.881800,9.881800,8.969630,8.969630,6.818967,83917184
2007-06-05,8.741590,9.264190,8.266500,9.245180,7.028448,78229947
2007-06-06,9.311690,9.387710,9.064650,9.169170,6.970663,54103122
2007-06-07,9.216680,9.273690,9.121660,9.264190,7.042900,50598022
2007-06-08,9.264190,9.853290,9.102660,9.720270,7.389625,99937270
2007-06-11,9.881800,9.881800,9.482730,9.672760,7.353507,91908639
2007-06-12,9.682260,9.682260,9.207180,9.520730,7.237928,57841807
2007-06-13,9.520730,9.891300,9.501730,9.786780,7.440187,91140231
2007-06-14,9.786780,9.796280,9.416210,9.501730,7.223484,53176351
2007-06-15,9.387710,9.786780,9.340200,9.549240,7.259603,49457867
2007-06-18,9.739270,9.948310,9.596750,9.729770,7.396846,79346350
2007-06-19,9.682260,9.862800,9.406710,9.606250,7.302943,49103591
2007-06-20,9.596750,9.596750,9.292690,9.321200,7.086240,59242938
2007-06-21,9.311690,9.682260,9.188170,9.454220,7.187366,42119951
2007-06-22,9.444720,9.653760,9.074150,9.178670,6.977885,53623221
2007-06-25,9.197670,9.473220,8.912620,8.969630,6.818967,46309315
2007-06-26,8.827110,9.064650,8.694080,8.979130,6.826188,31884614
2007-06-27,8.988640,9.292690,8.836610,9.254680,7.035670,49201261
2007-06-28,9.330700,9.444720,8.884120,8.893620,6.761181,45879809
2007-06-29,8.722590,9.007640,8.580060,8.741590,6.645604,30320288
2007-07-02,8.703580,8.836610,8.456540,8.722590,6.631160,25864194
2007-07-03,8.732090,8.912620,8.722590,8.846110,6.725064,22140573
2007-07-04,8.865110,8.941130,8.580060,8.637070,6.566145,17121691
2007-07-05,8.494550,8.608570,8.076470,8.085970,6.147183,33214922
2007-07-06,8.085970,8.456540,8.019460,8.428030,6.407227,28400676
2007-07-09,8.437540,8.589560,8.352020,8.494550,6.457797,26120861
2007-07-10,8.551560,8.874620,8.504050,8.589560,6.530025,35383852
2007-07-11,8.599070,8.703580,8.475540,8.599070,6.537256,17026931
2007-07-12,8.627570,8.779600,8.580060,8.684580,6.602263,17647927
2007-07-13,8.684580,8.741590,8.551560,8.599070,6.537256,11120179
2007-07-16,8.760590,8.808100,8.551560,8.599070,6.537256,16150912
